contrib/hive/lib/py/__init__.py,var
contrib/hive/lib/py/__init__.py,comment
contrib/hive/lib/py/hive_metastore/constants.py,var,bucket,bucket,column,column,count,db,dimension,field,field,file,file,format,format,input,location,meta,meta,meta,meta,meta,meta,output,partition,serde,table,table,table,table,table,table
contrib/hive/lib/py/hive_metastore/constants.py,comment,autogenerated,edit,thrift
contrib/hive/lib/py/hive_metastore/ThriftHiveMetastore.py,var,add,add,add,add,add,add,add,alter,alter,alter,alter,alter,alter,alter,alter,alter,alter,alter,alter,alter,alter,append,append,append,append,append,append,append,args,args,args,args,args,args,args,args,args,args,args,args,args,args,args,args,args,args,args,args,args,args,client,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,create,database,database,database,database,database,database,database,database,database,database,database,database,database,database,database,database,database,database,database,database,database,databases,databases,databases,databases,databases,databases,databases,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,drop,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,field,field,field,field,field,field,field,iface,index,index,index,index,index,index,index,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,partition,process,process,process,process,process,process,process,process,process,process,process,process,process,process,process,process,process,process,process,process,process,process,process,processor,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,result,result,result,result,result,result,result,result,result,result,result,result,result,result,result,result,result,result,result,result,result,result,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,send,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write
contrib/hive/lib/py/hive_metastore/ThriftHiveMetastore.py,comment,autogenerated,edit,function,helper,structure,thrift
contrib/hive/lib/py/hive_metastore/ThriftMetaStore.py,var,alter,alter,alter,alter,alter,alter,alter,args,args,args,args,args,args,args,args,args,args,args,cat,cat,cat,cat,cat,cat,cat,client,create,create,create,create,create,create,create,db,db,db,db,db,db,db,drop,drop,drop,drop,drop,drop,drop,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,exists,exists,exists,exists,exists,exists,exists,field,field,field,field,field,field,field,iface,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,partition,partition,partition,partition,partition,partition,partition,process,process,process,process,process,process,process,process,process,process,process,process,processor,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,recv,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,result,result,result,result,result,result,result,result,result,result,result,schema,schema,schema,schema,schema,schema,schema,send,send,send,send,send,send,send,send,send,send,send,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,table,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,truncate,truncate,truncate,truncate,truncate,truncate,truncate,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write
contrib/hive/lib/py/hive_metastore/ThriftMetaStore.py,comment,autogenerated,edit,function,helper,structure,thrift
contrib/hive/lib/py/hive_metastore/ttypes.py,var,database,db,de,dependent,descriptor,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,eq,exception,exception,exception,exception,exception,exception,exception,exception,exception,exist,exists,exists,field,index,index,info,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,init,invalid,invalid,meta,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,ne,object,object,operation,order,partition,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,repr,schema,ser,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,spec,storage,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,table,table,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,thrift,type,unknown,unknown,version,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write,write
contrib/hive/lib/py/hive_metastore/ttypes.py,comment,autogenerated,edit,thrift
contrib/hive/lib/py/hive_metastore/__init__.py,var
